Unnamed: 0,TEXT,TARGET_LIST
30.0,"Penyebab kematian korban adalah penggunaan mobil barang untuk mengangkut penumpang tanpa fasilitas keselamatan yang memadai, seperti tempat duduk dan pegangan tangan, yang diatur dalam PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
,Jumlah waktu istirahat pengemudi dan waktu bekerjanya tidak diatur dengan jelas oleh PT. Tenaga Inti Global selaku operator. Hal tersebut mempengaruhi sistem manajemen angkutan,"[0.0, 0.0, 0.0, 0.0, 1.0]"
1.0,Kurangnya pengaturan yang jelas mengenai waktu istirahat dan jam kerja pengemudi oleh PT. Tenaga Inti Global sebagai operator mempengaruhi sistem manajemen angkutan mereka secara signifikan.,"[0.0, 0.0, 0.0, 0.0, 1.0]"
2.0,"PT. Tenaga Inti Global, selaku operator, tidak mengatur dengan jelas waktu istirahat dan bekerja pengemudi, yang berdampak pada efektivitas sistem manajemen angkutan mereka.","[0.0, 0.0, 0.0, 0.0, 1.0]"
3.0,Sistem manajemen angkutan di PT. Tenaga Inti Global terpengaruh akibat kurangnya kejelasan dalam pengaturan waktu istirahat dan jam kerja pengemudi oleh operator.,"[0.0, 0.0, 0.0, 0.0, 1.0]"
4.0,Pengaturan yang tidak jelas tentang waktu istirahat dan jam kerja pengemudi oleh PT. Tenaga Inti Global sebagai operator mempengaruhi kualitas sistem manajemen angkutan mereka.,"[0.0, 0.0, 0.0, 0.0, 1.0]"
5.0,Kekurangan dalam pengaturan waktu istirahat dan jam kerja pengemudi oleh PT. Tenaga Inti Global berdampak pada sistem manajemen angkutan mereka.,"[0.0, 0.0, 0.0, 0.0, 1.0]"
6.0,"PT. Tenaga Inti Global tidak mengatur waktu istirahat dan jam kerja pengemudi dengan jelas, yang berpengaruh pada sistem manajemen angkutan perusahaan.","[0.0, 0.0, 0.0, 0.0, 1.0]"
7.0,Sistem manajemen angkutan di PT. Tenaga Inti Global terganggu karena tidak adanya pengaturan waktu istirahat dan jam kerja pengemudi yang jelas oleh operator.,"[0.0, 0.0, 0.0, 0.0, 1.0]"
8.0,Ketidakjelasan dalam pengaturan waktu istirahat dan jam kerja pengemudi oleh PT. Tenaga Inti Global sebagai operator mempengaruhi efisiensi sistem manajemen angkutan mereka.,"[0.0, 0.0, 0.0, 0.0, 1.0]"
9.0,Absennya pengaturan waktu istirahat dan jam kerja yang jelas untuk pengemudi oleh PT. Tenaga Inti Global mempengaruhi standar sistem manajemen angkutan mereka.,"[0.0, 0.0, 0.0, 0.0, 1.0]"
10.0,"PT. Tenaga Inti Global, sebagai operator, gagal memberikan pengaturan waktu istirahat dan bekerja yang jelas untuk pengemudi, mempengaruhi sistem manajemen angkutan mereka.","[0.0, 0.0, 0.0, 0.0, 1.0]"
11.0,Pengaturan yang tidak memadai tentang waktu istirahat dan jam kerja pengemudi oleh PT. Tenaga Inti Global menyebabkan kendala pada sistem manajemen angkutan mereka.,"[0.0, 0.0, 0.0, 0.0, 1.0]"
12.0,"PT. Tenaga Inti Global tidak menyediakan pedoman yang jelas mengenai waktu istirahat dan jam kerja pengemudi, yang berdampak negatif pada sistem manajemen angkutan mereka.","[0.0, 0.0, 0.0, 0.0, 1.0]"
13.0,Kurangnya kebijakan yang jelas tentang waktu istirahat dan jam kerja pengemudi oleh PT. Tenaga Inti Global mengakibatkan masalah dalam sistem manajemen angkutan mereka.,"[0.0, 0.0, 0.0, 0.0, 1.0]"
14.0,"PT. Tenaga Inti Global, selaku operator, memiliki kelemahan dalam sistem manajemen angkutan karena ketidakjelasan dalam pengaturan waktu istirahat dan bekerja pengemudi.","[0.0, 0.0, 0.0, 0.0, 1.0]"
15.0,Kegagalan PT. Tenaga Inti Global dalam menetapkan waktu istirahat dan jam kerja yang jelas untuk pengemudi berdampak pada efektivitas sistem manajemen angkutan mereka.,"[0.0, 0.0, 0.0, 0.0, 1.0]"
16.0,"PT. Tenaga Inti Global sebagai operator tidak memberikan pedoman yang jelas mengenai waktu istirahat dan jam kerja pengemudi, mempengaruhi sistem manajemen angkutan mereka secara keseluruhan.","[0.0, 0.0, 0.0, 0.0, 1.0]"
17.0,"Pengaturan waktu istirahat dan jam kerja pengemudi oleh PT. Tenaga Inti Global kurang jelas, berdampak pada efisiensi dan efektivitas sistem manajemen angkutan perusahaan.","[0.0, 0.0, 0.0, 0.0, 1.0]"
18.0,Tidak adanya kejelasan dalam pengaturan waktu istirahat dan jam kerja pengemudi oleh PT. Tenaga Inti Global mempengaruhi kinerja sistem manajemen angkutan mereka.,"[0.0, 0.0, 0.0, 0.0, 1.0]"
19.0,Kurangnya kejelasan dalam pengaturan waktu istirahat dan jam kerja pengemudi oleh PT. Tenaga Inti Global sebagai operator berdampak negatif pada sistem manajemen angkutan mereka.,"[0.0, 0.0, 0.0, 0.0, 1.0]"
20.0,"PT. Tenaga Inti Global tidak menyediakan pengaturan waktu istirahat dan jam kerja pengemudi yang spesifik, yang mempengaruhi kualitas sistem manajemen angkutan mereka.","[0.0, 0.0, 0.0, 0.0, 1.0]"
21.0,"PT. Tenaga Inti Global, sebagai operator, gagal menetapkan waktu istirahat dan jam kerja pengemudi secara jelas, yang berdampak pada sistem manajemen angkutan mereka.","[0.0, 0.0, 0.0, 0.0, 1.0]"
22.0,Pengaturan waktu istirahat dan jam kerja pengemudi yang tidak jelas oleh PT. Tenaga Inti Global mempengaruhi operasional dan manajemen angkutan mereka.,"[0.0, 0.0, 0.0, 0.0, 1.0]"
23.0,"PT. Tenaga Inti Global sebagai operator tidak memberikan aturan jelas mengenai waktu istirahat dan jam kerja pengemudi, yang berdampak pada sistem manajemen angkutan perusahaan.","[0.0, 0.0, 0.0, 0.0, 1.0]"
24.0,Sistem manajemen angkutan di PT. Tenaga Inti Global terpengaruh oleh kurangnya kejelasan dalam pengaturan waktu istirahat dan jam kerja pengemudi.,"[0.0, 0.0, 0.0, 0.0, 1.0]"
25.0,"PT. Tenaga Inti Global tidak memberikan ketentuan yang jelas mengenai waktu istirahat dan jam kerja pengemudi, yang mempengaruhi efektivitas sistem manajemen angkutan mereka.","[0.0, 0.0, 0.0, 0.0, 1.0]"
26.0,Kurangnya kebijakan yang jelas dari PT. Tenaga Inti Global terkait waktu istirahat dan jam kerja pengemudi mempengaruhi kinerja sistem manajemen angkutan mereka.,"[0.0, 0.0, 0.0, 0.0, 1.0]"
27.0,"PT. Tenaga Inti Global, sebagai operator, menghadapi masalah dalam sistem manajemen angkutan mereka akibat ketidakjelasan dalam pengaturan waktu istirahat dan jam kerja pengemudi.","[0.0, 0.0, 0.0, 0.0, 1.0]"
28.0,Pengaturan waktu istirahat dan jam kerja pengemudi yang tidak jelas oleh PT. Tenaga Inti Global berdampak pada keseluruhan sistem manajemen angkutan mereka.,"[0.0, 0.0, 0.0, 0.0, 1.0]"
29.0,Kurangnya kejelasan dalam pengaturan waktu istirahat dan jam kerja pengemudi oleh PT. Tenaga Inti Global mengakibatkan efektivitas sistem manajemen angkutan mereka terganggu.,"[0.0, 0.0, 0.0, 0.0, 1.0]"
30.0,"PT. Tenaga Inti Global, selaku operator, memiliki kelemahan dalam sistem manajemen angkutan mereka akibat ketidakjelasan dalam pengaturan waktu istirahat dan jam kerja pengemudi.","[0.0, 0.0, 0.0, 0.0, 1.0]"
,"Berdasarkan temuan terhadap terjadinya kecelakaan dapat disimpulkan bahwa terjadinya tingkat fatalitas kecelakaan tinggi yang mengakibatkan 8 orang penumpang meninggal dunia adalah karena tidak digunakannya sabuk keselamatan yang telah tersedia di masing-masing kursi penumpang. Selain itu, tindakan pengereman secara full service yang terlambat dilakukan mengakibatkan terlalu besarnya pengurangan survival space serta terlemparnya penumpang dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
1.0,"Hasil investigasi menunjukkan bahwa tingginya tingkat fatalitas kecelakaan, yang menyebabkan kematian 8 penumpang, terutama disebabkan oleh tidak digunakannya sabuk keselamatan yang tersedia di setiap kursi penumpang. Selanjutnya, pengereman penuh yang terlambat dilakukan turut berkontribusi pada pengurangan ruang selamat (survival space) dan terlemparnya penumpang dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
2.0,"Dari temuan investigasi, dapat disimpulkan bahwa kecelakaan dengan tingkat fatalitas tinggi, yang mengakibatkan kematian 8 orang penumpang, sebagian besar disebabkan oleh tidak digunakannya sabuk keselamatan yang tersedia. Ditambah dengan pengereman penuh yang terlambat dilakukan, hal ini mengakibatkan penurunan survival space yang signifikan dan terlemparnya penumpang dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
3.0,"Penyebab utama kematian 8 penumpang dalam kecelakaan ini, berdasarkan investigasi, adalah karena mereka tidak menggunakan sabuk keselamatan yang tersedia di kursi mereka. Selain itu, pengereman yang dilakukan terlambat dan secara penuh menyebabkan pengurangan survival space yang besar dan terlemparnya penumpang dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
4.0,"Investigasi mengungkapkan bahwa tingkat fatalitas kecelakaan yang tinggi, yang mengakibatkan kematian 8 penumpang, terjadi karena penumpang tidak memakai sabuk keselamatan yang tersedia di kursi mereka. Tambahannya, pengereman mendadak dan terlambat juga menyebabkan penurunan drastis survival space dan terlemparnya penumpang dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
5.0,"Temuan investigasi menyatakan bahwa tingkat fatalitas tinggi dalam kecelakaan, yang menyebabkan kematian 8 penumpang, adalah akibat dari tidak adanya penggunaan sabuk keselamatan yang telah tersedia. Selain itu, pengereman full service yang terlambat menyebabkan pengurangan survival space yang berlebihan dan menyebabkan penumpang terlempar dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
6.0,"Berdasarkan temuan, tingginya tingkat fatalitas kecelakaan yang menyebabkan kematian 8 penumpang diakibatkan oleh kurangnya penggunaan sabuk keselamatan yang tersedia di setiap kursi. Pengereman full service yang terlambat juga berkontribusi pada pengurangan survival space yang besar dan terlemparnya penumpang dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
7.0,"Investigasi menunjukkan bahwa tingkat fatalitas kecelakaan yang tinggi, yang mengakibatkan kematian 8 penumpang, terjadi karena penumpang tidak memanfaatkan sabuk keselamatan yang tersedia. Selain itu, pengereman secara full service yang dilakukan terlambat berkontribusi pada pengurangan besar pada survival space dan terlemparnya penumpang dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
8.0,"Hasil investigasi mengindikasikan bahwa tingkat fatalitas kecelakaan yang tinggi, yang mengakibatkan 8 korban meninggal, disebabkan oleh tidak digunakannya sabuk keselamatan yang tersedia. Pengereman full service yang dilakukan terlambat juga turut mengurangi survival space secara signifikan dan menyebabkan penumpang terlempar dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
9.0,"Temuan investigasi menunjukkan bahwa tingginya tingkat fatalitas dalam kecelakaan, yang mengakibatkan 8 penumpang meninggal, sebagian besar karena penumpang tidak menggunakan sabuk keselamatan yang ada. Tindakan pengereman full service yang terlambat juga menyebabkan pengurangan survival space yang besar dan terlemparnya penumpang dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
10.0,"Investigasi mengungkapkan bahwa tingkat fatalitas kecelakaan yang tinggi, yang mengakibatkan kematian 8 penumpang, terutama disebabkan oleh tidak digunakannya sabuk keselamatan. Pengereman full service yang terlambat juga berkontribusi pada pengurangan besar survival space dan terlemparnya penumpang dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
11.0,"Berdasarkan temuan investigasi, dapat disimpulkan bahwa tingkat fatalitas kecelakaan yang tinggi, yang mengakibatkan 8 korban meninggal, disebabkan oleh tidak adanya penggunaan sabuk keselamatan yang tersedia. Selanjutnya, pengereman secara full service yang terlambat berkontribusi pada pengurangan besar survival space dan terlemparnya penumpang dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
12.0,"Temuan investigasi menegaskan bahwa tingkat fatalitas kecelakaan yang tinggi, yang mengakibatkan 8 penumpang meninggal, disebabkan oleh penumpang yang tidak menggunakan sabuk keselamatan. Pengereman full service yang terlambat juga memperkecil survival space dan menyebabkan penumpang terlempar dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
13.0,"Dari investigasi, diketahui bahwa tingginya tingkat fatalitas kecelakaan yang mengakibatkan 8 penumpang meninggal sebagian besar disebabkan oleh tidak digunakannya sabuk keselamatan. Pengereman full service yang terlambat juga berperan dalam mengurangi survival space secara signifikan dan terlemparnya penumpang dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
14.0,"Temuan investigasi mengindikasikan bahwa tingkat fatalitas kecelakaan yang tinggi, yang mengakibatkan kematian 8 penumpang, sebagian besar disebabkan oleh ketidakgunaan sabuk keselamatan. Selain itu, pengereman yang dilakukan secara full service dan terlambat menyebabkan penurunan survival space yang besar dan terlemparnya penumpang dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
15.0,"Investigasi menunjukkan bahwa tingginya tingkat fatalitas dalam kecelakaan, yang mengakibatkan 8 penumpang meninggal, disebabkan oleh tidak digunakannya sabuk keselamatan. Pengereman full service yang terlambat juga turut mengurangi survival space dan mengakibatkan penumpang terlempar dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
16.0,"Hasil investigasi mengenai kecelakaan tersebut menunjukkan bahwa tingkat fatalitas yang tinggi, dengan 8 penumpang meninggal, sebagian besar disebabkan oleh penumpang yang tidak menggunakan sabuk keselamatan yang tersedia. Selain itu, pengereman full service yang dilakukan terlambat juga berperan dalam mengurangi survival space dan menyebabkan penumpang terlempar pada kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
17.0,"Investigasi mengungkapkan bahwa fatalitas tinggi dalam kecelakaan, yang merenggut nyawa 8 penumpang, terjadi karena mereka tidak memanfaatkan sabuk keselamatan yang tersedia di kursi mereka. Pengereman full service yang terlambat juga berkontribusi pada pengurangan ruang selamat yang signifikan dan menyebabkan penumpang terlempar dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
18.0,"Berdasarkan temuan, dapat disimpulkan bahwa tingginya tingkat fatalitas dalam kecelakaan, yang mengakibatkan kematian 8 penumpang, disebabkan oleh penumpang yang tidak menggunakan sabuk keselamatan. Selain itu, tindakan pengereman yang terlambat dan dilakukan secara full service menyebabkan pengurangan survival space yang besar dan terlemparnya penumpang dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
19.0,"Temuan investigasi menunjukkan bahwa tingkat kematian yang tinggi dalam kecelakaan, yang mengakibatkan 8 penumpang meninggal, sebagian besar disebabkan oleh tidak digunakannya sabuk keselamatan. Pengereman full service yang terlambat dilakukan juga berkontribusi pada penurunan ruang selamat yang besar dan terlemparnya penumpang dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
20.0,"Hasil investigasi menegaskan bahwa tingkat fatalitas yang tinggi dalam kecelakaan, yang mengakibatkan 8 penumpang meninggal, terutama disebabkan oleh ketidakgunaan sabuk keselamatan yang tersedia. Selain itu, pengereman full service yang terlambat dilakukan turut berperan dalam mengurangi survival space secara signifikan dan menyebabkan penumpang terlempar dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
21.0,"Investigasi menyatakan bahwa tingginya tingkat fatalitas kecelakaan, dengan 8 penumpang meninggal, disebabkan oleh tidak adanya penggunaan sabuk keselamatan. Pengereman full service yang dilakukan terlambat juga berkontribusi pada pengurangan survival space yang besar dan terlemparnya penumpang dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
22.0,"Hasil investigasi menunjukkan bahwa tingginya tingkat fatalitas dalam kecelakaan, yang mengakibatkan 8 penumpang meninggal, terutama disebabkan oleh penumpang yang tidak menggunakan sabuk keselamatan yang tersedia. Pengereman full service yang terlambat juga menyebabkan pengurangan ruang selamat yang besar dan terlemparnya penumpang dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
23.0,"Berdasarkan temuan investigasi, dapat disimpulkan bahwa tingkat fatalitas yang tinggi dalam kecelakaan yang menewaskan 8 penumpang sebagian besar disebabkan oleh tidak digunakannya sabuk keselamatan. Selain itu, tindakan pengereman yang terlambat dan dilakukan secara full service turut menyebabkan pengurangan survival space yang signifikan dan terlemparnya penumpang dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
24.0,"Investigasi menyimpulkan bahwa tingginya tingkat fatalitas dalam kecelakaan, yang mengakibatkan kematian 8 penumpang, disebabkan oleh ketidakgunaan sabuk keselamatan. Selain itu, pengereman full service yang terlambat dilakukan mengurangi survival space secara signifikan dan menyebabkan penumpang terlempar dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
25.0,"Hasil investigasi mengenai kecelakaan tersebut menunjukkan bahwa tingkat fatalitas yang tinggi, yang mengakibatkan 8 penumpang meninggal, terutama disebabkan oleh tidak digunakannya sabuk keselamatan yang tersedia. Pengereman full service yang dilakukan terlambat juga turut mengurangi survival space secara besar-besaran dan menyebabkan penumpang terlempar dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
26.0,"Temuan investigasi menegaskan bahwa tingkat kematian yang tinggi dalam kecelakaan, yang mengakibatkan 8 penumpang meninggal, sebagian besar disebabkan oleh ketidakgunaan sabuk keselamatan. Selain itu, pengereman full service yang terlambat dilakukan turut menyebabkan pengurangan survival space yang signifikan dan terlemparnya penumpang dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
27.0,"Berdasarkan investigasi, dapat disimpulkan bahwa tingkat fatalitas yang tinggi dalam kecelakaan yang menewaskan 8 penumpang sebagian besar disebabkan oleh ketidakgunaan sabuk keselamatan yang tersedia. Pengereman full service yang terlambat juga berkontribusi pada pengurangan survival space yang besar dan terlemparnya penumpang dengan kecepatan tinggi.","[1.0, 0.0, 0.0, 0.0, 0.0]"
