text,label
hasil lidi tunjuk celaka jadi akibat mobil bus tidak rawat cara rutin gagal sistem rem gerak daya,PRE
analisis ungkap celaka oleh gagal sistem rem kopling pindah daya mobil bus kurang awat,PRE
mobil bus tidak rawat cara kala alami gagal sistem rem pindah daya jadi utama celaka,PRE
gagal sistem rem kopling pindah daya mobil bus kurang awat jadi faktor celaka turut hasil analisis,PRE
investigasi tunjuk celaka jadi mobil bus dapat awat rutin sistem rem pindah daya gagal fungsi,PRE
kurang awat kala mobil bus gagal sistem rem gerak kopling pindah daya akibat celaka,PRE
celaka identifikasi bagai lalai rawat mobil bus cara kala sistem rem komponen tidak optimal,PRE
hasil investigasi sebut gagal sistem rem gerak daya mobil bus akibat kurang awat jadi celaka,PRE
celaka jadi mobil bus rawat baik sistem rem kopling pindah daya fungsi optimal,PRE
kurang awat kala mobil bus alami gagal sistem rem gerak kopling pindah daya jadi celaka,PRE
mobil bus tidak awat rutin alami gagal fungsi sistem rem gerak daya jadi faktor celaka,PRE
analisis simpul lalai rawat mobil bus cara rutin sistem rem kopling pindah daya gagal fungsi jadi celaka,PRE
demikian simpul mungkin probability cause rangkai jadi celaka sebut kemudi alami lelah mobil bus tidak penuh syarat teknis laik jalan kondisi jalan geometri belok tanjak turun semak belukar pinggir jalan batas ruang bebas pandang kemudi tidak pagar kam tepi jalanjurang upa guard rail,PRE
simpul mungkin celaka kemudi alami lelah mobil bus tidak penuh syarat teknis laik jalan kondisi jalan geometri belok tanjak turun semak belukar batas ruang pandang kemudi tidak pagar kam upa guard rail,PRE
hasil analisis tunjuk celaka mungkin oleh kemudi lelah mobil bus tidak layak jalan kondisi jalan geometri sulit semak belukar halang pandang tidak guard rail tepi jalan jurang,PRE
mungkin celaka liput lelah kemudi ketidaksesuaian mobil bus syarat teknis geometri jalan belok tanjak turun semak belukar halang pandang tidak pagar kam tepi jurang upa guard rail,PRE
identifikasi sebab celaka kemudi lelah mobil bus tidak penuh standar teknis laik jalan jalan geometri sulit semak belukar batas pandang tiada guard rail tepi jalan,PRE
dasar investigasi celaka mungkin besar oleh lelah kemudi kondisi mobil bus tidak sesuai standar teknis laik jalan jalan belok turun semak belukar halang pandang tiada pagar kam guard rail,PRE
hasil lidi simpul sebab celaka mungkin lelah kemudi mobil bus tidak layak jalan geometri jalan belok turun semak belukar halang pandang tidak guard rail,PRE
celaka mungkin besar lelah kemudi mobil bus tidak penuh syarat teknis jalan belok turun ruang pandang batas semak belukar tiada guard rail tepi jurang,PRE
investigasi nyata celaka mungkin oleh kemudi lelah mobil bus tidak layak jalan geometri jalan sulit semak belukar halang pandang tiada pagar kam guard rail,PRE
utama celaka simpul bagai lelah kemudi mobil bus tidak penuh standar teknis geometri jalan sulit semak belukar pinggir jalan halang pandang tidak pagar kam upa guard rail,PRE
analisis tunjuk sebab celaka mungkin lelah kemudi ketidaksesuaian teknis mobil bus jalan tikung tajam turun semak belukar batas pandang tiada guard rail tepi jalan,PRE
simpul celaka jadi lelah kemudi mobil bus tidak laik jalan geometri jalan sulit semak belukar halang ruang pandang tidak guard rail tepi jalan jurang,PRE
investigasi sebut mungkin celaka lelah kemudi mobil bus tidak sesuai standar teknis jalan belok turun semak belukar pinggir jalan tiada pagar kam guard rail,PRE
hasil analisis simpul celaka mungkin jadi akibat lelah kemudi mobil bus tidak penuh syarat laik jalan jalan geometri sulit semak belukar pinggir jalan tidak guard rail,PRE
celaka libat lelah kemudi mobil bus tidak laik jalan jalan tikung tanjak semak belukar halang pandang tidak pagar kam tepi jurang upa guard rail,PRE
mungkin celaka identifikasi bagai lelah kemudi mobil bus tidak penuh standar teknis jalan turun belok semak belukar batas pandang tiada guard rail,PRE
simpul celaka oleh lelah kemudi mobil bus tidak sesuai syarat teknis laik jalan geometri jalan sulit semak belukar halang pandang tidak pagar kam upa guard rail,PRE
analisis nyata celaka jadi mungkin akibat lelah kemudi mobil bus tidak layak jalan jalan tikung tajam semak belukar batas pandang tiada guard rail tepi jurang,PRE
celaka liput lelah kemudi mobil bus tidak sesuai standar teknis laik jalan geometri jalan sulit semak belukar halang pandang tidak pagar kam guard rail,PRE
investigasi ungkap celaka mungkin jadi lelah kemudi mobil bus tidak penuh standar teknis jalan sulit semak belukar batas ruang pandang tiada guard rail tepi jalan,PRE
mungkin celaka simpul bagai lelah kemudi mobil bus tidak penuh syarat teknis jalan turun belok semak belukar halang pandang tidak pagar kam upa guard rail,PRE
utama celaka mungkin besar lelah kemudi mobil bus tidak laik jalan kondisi jalan belok turun semak belukar batas pandang tidak guard rail tepi jalan jurang,PRE
hasil analisis nyata celaka oleh lelah kemudi mobil bus tidak penuh syarat teknis laik jalan jalan belok turun tiada pagar kam guard rail,PRE
investigasi sebut celaka mungkin besar jadi akibat lelah kemudi mobil bus tidak penuh standar teknis geometri jalan sulit semak belukar pinggir jalan tiada pagar kam upa guard rail,PRE
celaka identifikasi bagai lelah kemudi mobil bus tidak penuh syarat teknis geometri jalan turun belok semak belukar pinggir jalan tidak guard rail,PRE
hasil lidi simpul celaka jadi akibat lelah kemudi mobil bus tidak penuh syarat teknis jalan sulit semak belukar batas pandang tidak pagar kam upa guard rail,PRE
mungkin celaka liput lelah kemudi mobil bus tidak sesuai syarat teknis jalan turun belok semak belukar batas ruang pandang tidak guard rail tepi jurang,PRE
analisis simpul celaka jadi mungkin akibat lelah kemudi mobil bus tidak laik jalan jalan tikung tanjak semak belukar halang pandang tidak pagar kam upa guard rail,PRE
investigasi tunjuk celaka jadi lelah kemudi mobil bus tidak penuh syarat teknis jalan geometri sulit semak belukar pinggir jalan tidak guard rail,PRE
celaka mungkin besar libat lelah kemudi mobil bus tidak laik jalan jalan belok turun semak belukar halang pandang tidak pagar kam upa guard rail,PRE
hasil investigasi tunjuk mungkin celaka lelah kemudi mobil bus tidak penuh standar teknis kondisi jalan sulit semak belukar pinggir jalan halang pandang tiada pagar kam upa guard rail,PRE
kemudi mobil bus kemudi kendara kurang hitung cepat kondisi jalan basah jalan tikung muat tumpang penuh tinggi kendara,UA
kemudi mobil bus hitung cepat kondisi jalan basah tikung muat tumpang penuh tinggi kendara kemudi,UA
kemudi kemudi mobil bus kurang perhati cepat jalan basah tikung muat tumpang penuh tinggi kendara,UA
celaka jadi kemudi mobil bus abai hitung cepat kondisi jalan basah tikung muat penuh tinggi kendara,UA
kemudi mobil bus kurang timbang cepat kondisi jalan basah geometri tikung tumpang penuh tinggi kendara kemudi,UA
kurang hitung hadap cepat kondisi jalan basah tikung muat tumpang penuh tinggi kendara kemudi mobil bus aman kendara,UA
kemudi bus perhati cara cermat cepat kondisi jalan basah tikung muat penuh tinggi kendara kendara,UA
lemah kemudi mobil bus hitung cepat kondisi jalan basah tikung jumlah tumpang tinggi kendara kontribusi celaka,UA
kemudi mobil bus timbang cara cepat jalan basah tikung kapasitas tumpang tinggi kendara kendara,UA
kemudi kurang hitung cepat kondisi jalan basah tikung muat penuh tinggi kendara kemudi mobil bus,UA
kurang hitung hadap cepat kondisi jalan basah tikung jumlah tumpang penuh tinggi kendara kemudi mobil bus siap hadap situasi,UA
kemudi mobil bus cukup hitung faktor cepat jalan basah tikung kapasitas tumpang tinggi kendara kendara,UA
kemudi kemudi mobil bus gagal hitung cepat kondisi jalan licin tikung tumpang penuh tinggi kendara,UA
kemudi mobil bus lalai hitung cepat kondisi jalan basah tikung muat penuh tinggi kendara kendara,UA
kemudi timbang cepat kondisi jalan licin tikung tumpang penuh tinggi kendara cara,UA
faktor cepat jalan basah tikung muat tumpang tinggi kendara hitung baik kemudi mobil bus kendara,UA
celaka oleh kemudi mobil bus tidak hitung cepat jalan licin tikung jumlah tumpang penuh tinggi kendara,UA
kemudi kurang perhati cepat kondisi jalan basah tikung kapasitas muat tumpang tinggi kendara lama jalan,UA
kemudi kemudi mobil bus hitung cepat kondisi jalan licin geometri tikung muat penuh tinggi kendara,UA
kurang perhati hadap cepat jalan licin tikung jumlah tumpang tinggi kendara jadi lemah kemudi mobil bus,UA
kemudi bus cukup berhatihati hitung cepat kondisi jalan basah tikung muat penuh tinggi kendara kendara,UA
kurang hitung hadap cepat kondisi jalan basah tikung kapasitas tumpang tinggi kendara pengaruh aman kemudi mobil bus,UA
kemudi mobil bus timbang baik cepat kondisi jalan licin tikung jumlah tumpang penuh tinggi kendara kendara,UA
faktor cepat kondisi jalan basah tikung jumlah tumpang tinggi kendara kurang perhati kemudi mobil bus kendara,UA
kemudi mobil bus gagal hitung cepat jalan licin geometri tikung muat penuh tinggi kendara lama jalan,UA
kemudi cukup berhatihati timbang cepat kondisi jalan basah tikung jumlah tumpang tinggi kendara kemudi,UA
kurang perhati kemudi hadap cepat kondisi jalan licin tikung muat penuh tinggi kendara pengaruh aman kendara,UA
kemudi mobil bus kurang perhati cara detail cepat jalan basah tikung muat penuh tinggi kendara kendara,UA
kemudi timbang cara cermat cepat kondisi jalan basah tikung jumlah tumpang penuh tinggi kendara kemudi,UA
lemah kemudi hitung cepat kondisi jalan licin tikung muat penuh tinggi kendara jadi faktor celaka,UA
kendara kemudi mobil bus cukup hitung cepat jalan licin tikung muat penuh tinggi kendara,UA
dasar hasil investigasi analisis simpul jadi celaka cara langsung rupa kombinasi tindak selamat laku cara sama satu waktu diri atas a selang flexible ada kondisi getas lepas mobil tangki gagal lalu medan tanjak ekstrim sebab gigi transmisi sesuai b mundur mobil tangki overload dapat antisipasi guna rem parkir saat kerja rendah c mundur mobil tangki overload tidak dapat antisipasi ganjal roda tidak guna ganjal ban khusus,UA
dasar hasil investigasi analisis celaka kombinasi tindak selamat jadi sama liput a selang fleksibel dalam kondisi getas lepas mobil tangki gagal lewat tanjak ekstrem akibat gigi transmisi sesuai b mundur mobil tangki overload tidak antisipasi oleh rem parkir kerja rendah c tidak guna ganjal ban khusus mobil tangki overload mundur,UA
hasil investigasi simpul celaka jadi beberapa tindak selamat laku sama a selang fleksibel getas lepas mobil tangki gagal lewat tanjak ekstrem akibat gigi transmisi salah b rem parkir kerja rendah gagal antisipasi mundur mobil tangki overload c guna ganjal ban khusus cegah mundur mobil tangki overload,UA
langsung celaka kombinasi tindak aman jadi sama masuk a selang fleksibel getas lepas mobil tangki gagal tanjak akibat gigi transmisi tidak tepat b rem parkir kerja rendah gagal tahan mundur mobil tangki overload c tiada ganjal ban khusus antisipasi mundur mobil tangki overload,UA
analisis simpul celaka jadi akibat kombinasi tindak selamat cara sama cakup a selang fleksibel getas lepas akibat gigi transmisi salah mobil tangki gagal tanjak b rem parkir lemah mampu tahan mundur mobil tangki overload c guna ganjal ban khusus mobil tangki overload mundur,UA
celaka cara langsung rupa kombinasi tindak selamat a selang fleksibel kondisi getas lepas mobil tangki gagal lewat tanjak akibat salah gigi transmisi b rem parkir kerja rendah mampu antisipasi mundur mobil tangki overload c guna ganjal ban khusus cegah mundur mobil tangki overload,UA
celaka jadi kombinasi tindak selamat laku sama masuk a selang fleksibel getas lepas akibat mobil tangki gagal tanjak guna gigi transmisi salah b rem parkir fungsi optimal tahan mundur mobil tangki overload c guna ganjal ban khusus hindar mundur mobil tangki overload,UA
hasil analisis ungkap sebab celaka kombinasi tindak selamat a selang fleksibel getas lepas mobil tangki gagal tanjak guna gigi transmisi salah b rem parkir performa rendah mampu tahan mundur mobil tangki overload c ada ganjal ban khusus cegah mobil tangki overload mundur,UA
investigasi sebut celaka oleh kombinasi tindak aman jadi sama a selang fleksibel getas lepas mobil tangki gagal lewat tanjak akibat salah gigi transmisi b rem parkir mampu tahan mundur mobil tangki overload c guna ganjal ban khusus mobil tangki overload mundur,UA
kombinasi tindak selamat jadi langsung celaka cakup a selang fleksibel kondisi getas lepas mobil tangki gagal tanjak akibat gigi transmisi salah b kerja rem parkir rendah gagal tahan mundur mobil tangki overload c guna ganjal ban khusus cegah mundur mobil tangki overload,UA
hasil investigasi nyata celaka jadi akibat kombinasi tindak aman laku sama liput a selang fleksibel getas lepas akibat mobil tangki gagal lewat tanjak ekstrem salah gigi transmisi b mundur mobil tangki overload dapat tahan rem parkir kerja rendah c ada ganjal ban khusus cegah mundur mobil tangki overload,UA
celaka tindak selamat jadi sama a selang fleksibel kondisi getas lepas mobil tangki gagal tanjak akibat gigi transmisi sesuai b rem parkir mampu tahan mundur mobil tangki overload c tidak guna ganjal ban khusus cegah mundur mobil tangki overload,UA
celaka jadi akibat kombinasi tindak aman laku sama masuk a selang fleksibel getas lepas mobil tangki gagal lalu tanjak ekstrem guna gigi transmisi salah b rem parkir performa rendah mampu tahan mundur mobil tangki overload c ada ganjal ban khusus cegah mundur mobil tangki overload,UA
analisis tunjuk sebab celaka kombinasi tindak selamat cakup a selang fleksibel getas lepas mobil tangki gagal tanjak akibat gigi transmisi sesuai b mundur mobil tangki overload dapat tahan rem parkir lemah c tidak guna ganjal ban khusus mobil tangki overload mundur,UA
langsung celaka tindak aman laku cara sama masuk a selang fleksibel kondisi getas lepas mobil tangki gagal lalu tanjak ekstrem akibat gigi transmisi salah b rem parkir kerja rendah mampu antisipasi mundur mobil tangki overload c guna ganjal ban khusus cegah mundur mobil tangki overload,UA
celaka oleh kombinasi tindak selamat laku sama a selang fleksibel getas lepas mobil tangki gagal lewat tanjak ekstrem akibat salah gigi transmisi b rem parkir performa rendah gagal tahan mundur mobil tangki overload c guna ganjal ban khusus cegah mundur mobil tangki overload,UA
hasil lidi simpul sebab celaka kombinasi tindak aman jadi sama liput a selang fleksibel getas lepas mobil tangki gagal tanjak guna gigi transmisi sesuai b rem parkir lemah mampu tahan mundur mobil tangki overload c tidak guna ganjal ban khusus cegah mundur mobil tangki overload,UA
celaka jadi kombinasi tindak selamat masuk a selang fleksibel getas lepas akibat mobil tangki gagal lewat tanjak ekstrem guna gigi transmisi salah b rem parkir fungsi optimal tahan mundur mobil tangki overload c guna ganjal ban khusus hindar mundur mobil tangki overload,UA
langsung celaka kombinasi tindak aman cakup a selang fleksibel kondisi getas lepas mobil tangki gagal lalu tanjak ekstrem akibat gigi transmisi salah b kerja rem parkir rendah gagal tahan mundur mobil tangki overload c guna ganjal ban khusus cegah mundur mobil tangki overload,UA
faktor utama celaka kombinasi tindak aman laku sama masuk a selang fleksibel getas lepas mobil tangki gagal tanjak guna gigi transmisi salah b rem parkir lemah gagal tahan mundur mobil tangki overload c guna ganjal ban khusus cegah mundur mobil tangki overload,UA
dasar analisis celaka oleh kombinasi tindak selamat a selang fleksibel getas lepas mobil tangki gagal lewat tanjak ekstrem akibat salah gigi transmisi b rem parkir performa rendah gagal tahan mundur mobil tangki overload c guna ganjal ban khusus cegah mundur mobil tangki overload,UA
